update,kind,reward,rate,terminal_time_min,steps,episodes,step_avg_reward,step_avg_rate,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT
4,train,nan,nan,nan,nan,0,0.4924646317958832,0.9849292635917664,232,30,0.3,0.33,5,5,6,6.0
5,train,nan,nan,nan,nan,0,0.497135728597641,0.994271457195282,232,30,0.3,0.33,5,5,6,6.0
5,eval,46466.85859375,8.0671630859375,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
6,train,nan,nan,nan,nan,0,0.49618154764175415,0.9923630952835083,232,30,0.3,0.33,5,5,6,6.0
7,train,nan,nan,nan,nan,0,0.4923633933067322,0.9847267866134644,232,30,0.3,0.33,5,5,6,6.0
8,train,nan,nan,nan,nan,0,0.4920719861984253,0.9841439723968506,232,30,0.3,0.33,5,5,6,6.0
9,train,nan,nan,nan,nan,0,0.5047364830970764,1.0094729661941528,232,30,0.3,0.33,5,5,6,6.0
10,train,nan,nan,nan,nan,0,0.5026427507400513,1.0052855014801025,232,30,0.3,0.33,5,5,6,6.0
10,eval,45958.22734375,7.9788590431213375,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
11,train,nan,nan,nan,nan,0,0.4992735981941223,0.9985471963882446,232,30,0.3,0.33,5,5,6,6.0
12,train,nan,nan,nan,nan,0,0.48924046754837036,0.9784809350967407,232,30,0.3,0.33,5,5,6,6.0
13,train,nan,nan,nan,nan,0,0.4942874312400818,0.9885748624801636,232,30,0.3,0.33,5,5,6,6.0
14,train,nan,nan,nan,nan,0,0.5027102828025818,1.0054205656051636,232,30,0.3,0.33,5,5,6,6.0
15,train,nan,nan,nan,nan,0,0.49991264939308167,0.9998252987861633,232,30,0.3,0.33,5,5,6,6.0
15,eval,46429.3828125,8.060656642913818,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
16,train,nan,nan,nan,nan,0,0.49567079544067383,0.9913415908813477,232,30,0.3,0.33,5,5,6,6.0
17,train,nan,nan,nan,nan,0,0.5048127174377441,1.0096254348754883,232,30,0.3,0.33,5,5,6,6.0
18,train,nan,nan,nan,nan,0,0.4979998469352722,0.9959996938705444,232,30,0.3,0.33,5,5,6,6.0
19,train,nan,nan,nan,nan,0,0.49588483572006226,0.9917696714401245,232,30,0.3,0.33,5,5,6,6.0
20,train,nan,nan,nan,nan,0,0.48631224036216736,0.9726244807243347,232,30,0.3,0.33,5,5,6,6.0
20,eval,46691.36328125,8.106139373779296,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
21,train,nan,nan,nan,nan,0,0.4949130415916443,0.9898260831832886,232,30,0.3,0.33,5,5,6,6.0
22,train,nan,nan,nan,nan,0,0.4977145195007324,0.9954290390014648,232,30,0.3,0.33,5,5,6,6.0
23,train,nan,nan,nan,nan,0,0.49801111221313477,0.9960222244262695,232,30,0.3,0.33,5,5,6,6.0
24,train,nan,nan,nan,nan,0,0.5022563934326172,1.0045127868652344,232,30,0.3,0.33,5,5,6,6.0
25,train,nan,nan,nan,nan,0,0.49445927143096924,0.9889185428619385,232,30,0.3,0.33,5,5,6,6.0
25,eval,46234.16015625,8.026763916015625,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
26,train,nan,nan,nan,nan,0,0.4966788589954376,0.9933577179908752,232,30,0.3,0.33,5,5,6,6.0
27,train,nan,nan,nan,nan,0,0.4941854476928711,0.9883708953857422,232,30,0.3,0.33,5,5,6,6.0
28,train,nan,nan,nan,nan,0,0.49958133697509766,0.9991626739501953,232,30,0.3,0.33,5,5,6,6.0
29,train,nan,nan,nan,nan,0,0.4964994192123413,0.9929988384246826,232,30,0.3,0.33,5,5,6,6.0
30,train,nan,nan,nan,nan,0,0.5001022815704346,1.0002045631408691,232,30,0.3,0.33,5,5,6,6.0
30,eval,46670.9296875,8.102592086791992,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
31,train,nan,nan,nan,nan,0,0.5078862905502319,1.0157725811004639,232,30,0.3,0.33,5,5,6,6.0
32,train,nan,nan,nan,nan,0,0.5010109543800354,1.0020219087600708,232,30,0.3,0.33,5,5,6,6.0
33,train,nan,nan,nan,nan,0,0.5008585453033447,1.0017170906066895,232,30,0.3,0.33,5,5,6,6.0
34,train,nan,nan,nan,nan,0,0.5008367300033569,1.0016734600067139,232,30,0.3,0.33,5,5,6,6.0
35,train,nan,nan,nan,nan,0,0.4984282851219177,0.9968565702438354,232,30,0.3,0.33,5,5,6,6.0
35,eval,46689.07890625,8.105742835998536,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
36,train,nan,nan,nan,nan,0,0.49651333689689636,0.9930266737937927,232,30,0.3,0.33,5,5,6,6.0
37,train,nan,nan,nan,nan,0,0.5016846656799316,1.0033693313598633,232,30,0.3,0.33,5,5,6,6.0
38,train,nan,nan,nan,nan,0,0.4986492991447449,0.9972985982894897,232,30,0.3,0.33,5,5,6,6.0
39,train,nan,nan,nan,nan,0,0.5065272450447083,1.0130544900894165,232,30,0.3,0.33,5,5,6,6.0
40,train,nan,nan,nan,nan,0,0.5036972761154175,1.007394552230835,232,30,0.3,0.33,5,5,6,6.0
40,eval,46457.91171875,8.065609550476074,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
41,train,nan,nan,nan,nan,0,0.5069355368614197,1.0138710737228394,232,30,0.3,0.33,5,5,6,6.0
42,train,nan,nan,nan,nan,0,0.5001645088195801,1.0003290176391602,232,30,0.3,0.33,5,5,6,6.0
43,train,nan,nan,nan,nan,0,0.5037258267402649,1.0074516534805298,232,30,0.3,0.33,5,5,6,6.0
44,train,nan,nan,nan,nan,0,0.5055683851242065,1.011136770248413,232,30,0.3,0.33,5,5,6,6.0
45,train,nan,nan,nan,nan,0,0.5009022355079651,1.0018044710159302,232,30,0.3,0.33,5,5,6,6.0
45,eval,46399.44140625,8.055458641052246,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
46,train,nan,nan,nan,nan,0,0.5026757121086121,1.0053514242172241,232,30,0.3,0.33,5,5,6,6.0
47,train,nan,nan,nan,nan,0,0.4965894818305969,0.9931789636611938,232,30,0.3,0.33,5,5,6,6.0
48,train,nan,nan,nan,nan,0,0.4973437190055847,0.9946874380111694,232,30,0.3,0.33,5,5,6,6.0
49,train,nan,nan,nan,nan,0,0.49636343121528625,0.9927268624305725,232,30,0.3,0.33,5,5,6,6.0
50,train,nan,nan,nan,nan,0,0.5003296136856079,1.0006592273712158,232,30,0.3,0.33,5,5,6,6.0
50,eval,46722.428125,8.1115327835083,5760.0,nan,1,nan,nan,232,30,0.3,0.33,5,5,6,6.0,eval
1,train,nan,nan,nan,nan,0,0.44664329290390015,0.8932865858078003,233,30,0.3,0.5,5,5,6,5.5
2,train,nan,nan,nan,nan,0,0.4452078342437744,0.8904156684875488,233,30,0.3,0.5,5,5,6,5.5
3,train,nan,nan,nan,nan,0,0.44439026713371277,0.8887805342674255,233,30,0.3,0.5,5,5,6,5.5
4,train,nan,nan,nan,nan,0,0.44601085782051086,0.8920217156410217,233,30,0.3,0.5,5,5,6,5.5
5,train,nan,nan,nan,nan,0,0.44774577021598816,0.8954915404319763,233,30,0.3,0.5,5,5,6,5.5
5,eval,29225.625390625,6.817461776733398,4226.1,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
6,train,nan,nan,nan,nan,0,0.4533695876598358,0.9067391753196716,233,30,0.3,0.5,5,5,6,5.5
7,train,nan,nan,nan,nan,0,0.44357389211654663,0.8871477842330933,233,30,0.3,0.5,5,5,6,5.5
8,train,nan,nan,nan,nan,0,0.45673489570617676,0.9134697914123535,233,30,0.3,0.5,5,5,6,5.5
9,train,nan,nan,nan,nan,0,0.451913058757782,0.903826117515564,233,30,0.3,0.5,5,5,6,5.5
10,train,nan,nan,nan,nan,0,0.4427162706851959,0.8854325413703918,233,30,0.3,0.5,5,5,6,5.5
10,eval,41612.04609375,7.224313640594483,5760.0,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
11,train,nan,nan,nan,nan,0,0.45057058334350586,0.9011411666870117,233,30,0.3,0.5,5,5,6,5.5
12,train,nan,nan,nan,nan,0,0.45261791348457336,0.9052358269691467,233,30,0.3,0.5,5,5,6,5.5
13,train,nan,nan,nan,nan,0,0.45957711338996887,0.9191542267799377,233,30,0.3,0.5,5,5,6,5.5
14,train,nan,nan,nan,nan,0,0.4591333866119385,0.918266773223877,233,30,0.3,0.5,5,5,6,5.5
15,train,nan,nan,nan,nan,0,0.4566974341869354,0.9133948683738708,233,30,0.3,0.5,5,5,6,5.5
15,eval,42837.3640625,7.4370424270629885,5760.0,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
16,train,nan,nan,nan,nan,0,0.4614775776863098,0.9229551553726196,233,30,0.3,0.5,5,5,6,5.5
17,train,nan,nan,nan,nan,0,0.4607810378074646,0.9215620756149292,233,30,0.3,0.5,5,5,6,5.5
18,train,nan,nan,nan,nan,0,0.4573153555393219,0.9146307110786438,233,30,0.3,0.5,5,5,6,5.5
19,train,nan,nan,nan,nan,0,0.4538951516151428,0.9077903032302856,233,30,0.3,0.5,5,5,6,5.5
20,train,nan,nan,nan,nan,0,0.45814597606658936,0.9162919521331787,233,30,0.3,0.5,5,5,6,5.5
20,eval,42643.5046875,7.4033863067626955,5760.0,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
21,train,nan,nan,nan,nan,0,0.4573017358779907,0.9146034717559814,233,30,0.3,0.5,5,5,6,5.5
22,train,nan,nan,nan,nan,0,0.46123865246772766,0.9224773049354553,233,30,0.3,0.5,5,5,6,5.5
23,train,nan,nan,nan,nan,0,0.456230103969574,0.912460207939148,233,30,0.3,0.5,5,5,6,5.5
24,train,nan,nan,nan,nan,0,0.45990121364593506,0.9198024272918701,233,30,0.3,0.5,5,5,6,5.5
25,train,nan,nan,nan,nan,0,0.4602239429950714,0.9204478859901428,233,30,0.3,0.5,5,5,6,5.5
25,eval,42916.24765625,7.450737476348877,5760.0,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
26,train,nan,nan,nan,nan,0,0.460424542427063,0.920849084854126,233,30,0.3,0.5,5,5,6,5.5
27,train,nan,nan,nan,nan,0,0.4579193592071533,0.9158387184143066,233,30,0.3,0.5,5,5,6,5.5
28,train,nan,nan,nan,nan,0,0.46080273389816284,0.9216054677963257,233,30,0.3,0.5,5,5,6,5.5
29,train,nan,nan,nan,nan,0,0.45898813009262085,0.9179762601852417,233,30,0.3,0.5,5,5,6,5.5
30,train,nan,nan,nan,nan,0,0.4590393304824829,0.9180786609649658,233,30,0.3,0.5,5,5,6,5.5
30,eval,42845.38828125,7.438435459136963,5760.0,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
31,train,nan,nan,nan,nan,0,0.4593656659126282,0.9187313318252563,233,30,0.3,0.5,5,5,6,5.5
32,train,nan,nan,nan,nan,0,0.46039390563964844,0.9207878112792969,233,30,0.3,0.5,5,5,6,5.5
33,train,nan,nan,nan,nan,0,0.4559122323989868,0.9118244647979736,233,30,0.3,0.5,5,5,6,5.5
34,train,nan,nan,nan,nan,0,0.45868486166000366,0.9173697233200073,233,30,0.3,0.5,5,5,6,5.5
35,train,nan,nan,nan,nan,0,0.4631945490837097,0.9263890981674194,233,30,0.3,0.5,5,5,6,5.5
35,eval,42668.79140625,7.407776355743408,5760.0,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
36,train,nan,nan,nan,nan,0,0.46007663011550903,0.9201532602310181,233,30,0.3,0.5,5,5,6,5.5
37,train,nan,nan,nan,nan,0,0.4638880789279938,0.9277761578559875,233,30,0.3,0.5,5,5,6,5.5
38,train,nan,nan,nan,nan,0,0.46151554584503174,0.9230310916900635,233,30,0.3,0.5,5,5,6,5.5
39,train,nan,nan,nan,nan,0,0.4613538384437561,0.9227076768875122,233,30,0.3,0.5,5,5,6,5.5
40,train,nan,nan,nan,nan,0,0.4566885232925415,0.913377046585083,233,30,0.3,0.5,5,5,6,5.5
40,eval,42795.70703125,7.429810333251953,5760.0,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
41,train,nan,nan,nan,nan,0,0.45645010471343994,0.9129002094268799,233,30,0.3,0.5,5,5,6,5.5
42,train,nan,nan,nan,nan,0,0.45896264910697937,0.9179252982139587,233,30,0.3,0.5,5,5,6,5.5
43,train,nan,nan,nan,nan,0,0.4568951427936554,0.9137902855873108,233,30,0.3,0.5,5,5,6,5.5
44,train,nan,nan,nan,nan,0,0.45464593172073364,0.9092918634414673,233,30,0.3,0.5,5,5,6,5.5
45,train,nan,nan,nan,nan,0,0.45705556869506836,0.9141111373901367,233,30,0.3,0.5,5,5,6,5.5
45,eval,42708.2140625,7.414620494842529,5760.0,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
46,train,nan,nan,nan,nan,0,0.46169620752334595,0.9233924150466919,233,30,0.3,0.5,5,5,6,5.5
47,train,nan,nan,nan,nan,0,0.46108245849609375,0.9221649169921875,233,30,0.3,0.5,5,5,6,5.5
48,train,nan,nan,nan,nan,0,0.4490487575531006,0.8980975151062012,233,30,0.3,0.5,5,5,6,5.5
49,train,nan,nan,nan,nan,0,0.4566774368286133,0.9133548736572266,233,30,0.3,0.5,5,5,6,5.5
50,train,nan,nan,nan,nan,0,0.4573371410369873,0.9146742820739746,233,30,0.3,0.5,5,5,6,5.5
50,eval,42544.81328125,7.386252307891846,5760.0,nan,1,nan,nan,233,30,0.3,0.5,5,5,6,5.5,eval
1,train,nan,nan,nan,nan,0,0.5050481557846069,1.0100963115692139,234,30,0.3,0.5,5,5,6,6.0
2,train,nan,nan,nan,nan,0,0.4837055206298828,0.9674110412597656,234,30,0.3,0.5,5,5,6,6.0
3,train,nan,nan,nan,nan,0,0.49507230520248413,0.9901446104049683,234,30,0.3,0.5,5,5,6,6.0
4,train,nan,nan,nan,nan,0,0.4930380582809448,0.9860761165618896,234,30,0.3,0.5,5,5,6,6.0
5,train,nan,nan,nan,nan,0,0.49136626720428467,0.9827325344085693,234,30,0.3,0.5,5,5,6,6.0
5,eval,45573.20625,7.912014961242676,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
6,train,nan,nan,nan,nan,0,0.4996221661567688,0.9992443323135376,234,30,0.3,0.5,5,5,6,6.0
7,train,nan,nan,nan,nan,0,0.49689388275146484,0.9937877655029297,234,30,0.3,0.5,5,5,6,6.0
8,train,nan,nan,nan,nan,0,0.49013811349868774,0.9802762269973755,234,30,0.3,0.5,5,5,6,6.0
9,train,nan,nan,nan,nan,0,0.5059136748313904,1.0118273496627808,234,30,0.3,0.5,5,5,6,6.0
10,train,nan,nan,nan,nan,0,0.49806755781173706,0.9961351156234741,234,30,0.3,0.5,5,5,6,6.0
10,eval,46267.24453125,8.032507801055909,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
11,train,nan,nan,nan,nan,0,0.5040477514266968,1.0080955028533936,234,30,0.3,0.5,5,5,6,6.0
12,train,nan,nan,nan,nan,0,0.4887000024318695,0.977400004863739,234,30,0.3,0.5,5,5,6,6.0
13,train,nan,nan,nan,nan,0,0.4990754723548889,0.9981509447097778,234,30,0.3,0.5,5,5,6,6.0
14,train,nan,nan,nan,nan,0,0.5016099214553833,1.0032198429107666,234,30,0.3,0.5,5,5,6,6.0
15,train,nan,nan,nan,nan,0,0.4913061857223511,0.9826123714447021,234,30,0.3,0.5,5,5,6,6.0
15,eval,46266.871875,8.032442855834962,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
16,train,nan,nan,nan,nan,0,0.5010504722595215,1.002100944519043,234,30,0.3,0.5,5,5,6,6.0
17,train,nan,nan,nan,nan,0,0.4927189350128174,0.9854378700256348,234,30,0.3,0.5,5,5,6,6.0
18,train,nan,nan,nan,nan,0,0.4987592101097107,0.9975184202194214,234,30,0.3,0.5,5,5,6,6.0
19,train,nan,nan,nan,nan,0,0.49687838554382324,0.9937567710876465,234,30,0.3,0.5,5,5,6,6.0
20,train,nan,nan,nan,nan,0,0.49895015358924866,0.9979003071784973,234,30,0.3,0.5,5,5,6,6.0
20,eval,46398.45703125,8.055287551879882,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
21,train,nan,nan,nan,nan,0,0.497836709022522,0.995673418045044,234,30,0.3,0.5,5,5,6,6.0
22,train,nan,nan,nan,nan,0,0.5019681453704834,1.0039362907409668,234,30,0.3,0.5,5,5,6,6.0
23,train,nan,nan,nan,nan,0,0.5020747184753418,1.0041494369506836,234,30,0.3,0.5,5,5,6,6.0
24,train,nan,nan,nan,nan,0,0.4986981749534607,0.9973963499069214,234,30,0.3,0.5,5,5,6,6.0
25,train,nan,nan,nan,nan,0,0.5004322528839111,1.0008645057678223,234,30,0.3,0.5,5,5,6,6.0
25,eval,46391.528125,8.054084777832031,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
26,train,nan,nan,nan,nan,0,0.5044193267822266,1.0088386535644531,234,30,0.3,0.5,5,5,6,6.0
27,train,nan,nan,nan,nan,0,0.498495876789093,0.996991753578186,234,30,0.3,0.5,5,5,6,6.0
28,train,nan,nan,nan,nan,0,0.4990673065185547,0.9981346130371094,234,30,0.3,0.5,5,5,6,6.0
29,train,nan,nan,nan,nan,0,0.5043168067932129,1.0086336135864258,234,30,0.3,0.5,5,5,6,6.0
30,train,nan,nan,nan,nan,0,0.5015084743499756,1.0030169486999512,234,30,0.3,0.5,5,5,6,6.0
30,eval,46482.10703125,8.06981029510498,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
31,train,nan,nan,nan,nan,0,0.5009322166442871,1.0018644332885742,234,30,0.3,0.5,5,5,6,6.0
32,train,nan,nan,nan,nan,0,0.49851280450820923,0.9970256090164185,234,30,0.3,0.5,5,5,6,6.0
33,train,nan,nan,nan,nan,0,0.4976816475391388,0.9953632950782776,234,30,0.3,0.5,5,5,6,6.0
34,train,nan,nan,nan,nan,0,0.4879383146762848,0.9758766293525696,234,30,0.3,0.5,5,5,6,6.0
35,train,nan,nan,nan,nan,0,0.5029109716415405,1.005821943283081,234,30,0.3,0.5,5,5,6,6.0
35,eval,46608.0234375,8.091670799255372,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
36,train,nan,nan,nan,nan,0,0.5031659603118896,1.0063319206237793,234,30,0.3,0.5,5,5,6,6.0
37,train,nan,nan,nan,nan,0,0.5019838809967041,1.0039677619934082,234,30,0.3,0.5,5,5,6,6.0
38,train,nan,nan,nan,nan,0,0.499150812625885,0.99830162525177,234,30,0.3,0.5,5,5,6,6.0
39,train,nan,nan,nan,nan,0,0.4932204484939575,0.986440896987915,234,30,0.3,0.5,5,5,6,6.0
40,train,nan,nan,nan,nan,0,0.49705103039741516,0.9941020607948303,234,30,0.3,0.5,5,5,6,6.0
40,eval,46523.4125,8.076981353759766,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
41,train,nan,nan,nan,nan,0,0.5083504915237427,1.0167009830474854,234,30,0.3,0.5,5,5,6,6.0
42,train,nan,nan,nan,nan,0,0.4987029731273651,0.9974059462547302,234,30,0.3,0.5,5,5,6,6.0
43,train,nan,nan,nan,nan,0,0.5066758990287781,1.0133517980575562,234,30,0.3,0.5,5,5,6,6.0
44,train,nan,nan,nan,nan,0,0.5002893805503845,1.000578761100769,234,30,0.3,0.5,5,5,6,6.0
45,train,nan,nan,nan,nan,0,0.5035246014595032,1.0070492029190063,234,30,0.3,0.5,5,5,6,6.0
45,eval,46501.84453125,8.073237037658691,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
46,train,nan,nan,nan,nan,0,0.5041301846504211,1.0082603693008423,234,30,0.3,0.5,5,5,6,6.0
47,train,nan,nan,nan,nan,0,0.5015655755996704,1.0031311511993408,234,30,0.3,0.5,5,5,6,6.0
48,train,nan,nan,nan,nan,0,0.5054645538330078,1.0109291076660156,234,30,0.3,0.5,5,5,6,6.0
49,train,nan,nan,nan,nan,0,0.5070342421531677,1.0140684843063354,234,30,0.3,0.5,5,5,6,6.0
50,train,nan,nan,nan,nan,0,0.4998641014099121,0.9997282028198242,234,30,0.3,0.5,5,5,6,6.0
50,eval,46456.4734375,8.06535987854004,5760.0,nan,1,nan,nan,234,30,0.3,0.5,5,5,6,6.0,eval
1,train,nan,nan,nan,nan,0,0.44043809175491333,0.8808761835098267,235,30,0.3,0.67,5,5,6,5.5
2,train,nan,nan,nan,nan,0,0.44892632961273193,0.8978526592254639,235,30,0.3,0.67,5,5,6,5.5
3,train,nan,nan,nan,nan,0,0.4529324769973755,0.905864953994751,235,30,0.3,0.67,5,5,6,5.5
4,train,nan,nan,nan,nan,0,0.4471091330051422,0.8942182660102844,235,30,0.3,0.67,5,5,6,5.5
5,train,nan,nan,nan,nan,0,0.44769132137298584,0.8953826427459717,235,30,0.3,0.67,5,5,6,5.5
5,eval,38689.7328125,6.716967391967773,5760.0,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
6,train,nan,nan,nan,nan,0,0.44538092613220215,0.8907618522644043,235,30,0.3,0.67,5,5,6,5.5
7,train,nan,nan,nan,nan,0,0.44605380296707153,0.8921076059341431,235,30,0.3,0.67,5,5,6,5.5
8,train,nan,nan,nan,nan,0,0.44820040464401245,0.8964008092880249,235,30,0.3,0.67,5,5,6,5.5
9,train,nan,nan,nan,nan,0,0.4492496848106384,0.8984993696212769,235,30,0.3,0.67,5,5,6,5.5
10,train,nan,nan,nan,nan,0,0.4547150135040283,0.9094300270080566,235,30,0.3,0.67,5,5,6,5.5
10,eval,38782.16171875,6.73301420211792,5760.0,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
11,train,nan,nan,nan,nan,0,0.45325785875320435,0.9065157175064087,235,30,0.3,0.67,5,5,6,5.5
12,train,nan,nan,nan,nan,0,0.45881062746047974,0.9176212549209595,235,30,0.3,0.67,5,5,6,5.5
13,train,nan,nan,nan,nan,0,0.4536823630332947,0.9073647260665894,235,30,0.3,0.67,5,5,6,5.5
14,train,nan,nan,nan,nan,0,0.44835788011550903,0.8967157602310181,235,30,0.3,0.67,5,5,6,5.5
15,train,nan,nan,nan,nan,0,0.4479525685310364,0.8959051370620728,235,30,0.3,0.67,5,5,6,5.5
15,eval,38970.1296875,7.014123344421387,5551.6,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
16,train,nan,nan,nan,nan,0,0.4592974781990051,0.9185949563980103,235,30,0.3,0.67,5,5,6,5.5
17,train,nan,nan,nan,nan,0,0.4391061067581177,0.8782122135162354,235,30,0.3,0.67,5,5,6,5.5
18,train,nan,nan,nan,nan,0,0.4556153416633606,0.9112306833267212,235,30,0.3,0.67,5,5,6,5.5
19,train,nan,nan,nan,nan,0,0.4533464312553406,0.9066928625106812,235,30,0.3,0.67,5,5,6,5.5
20,train,nan,nan,nan,nan,0,0.4564577341079712,0.9129154682159424,235,30,0.3,0.67,5,5,6,5.5
20,eval,42191.9609375,7.324993228912353,5760.0,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
21,train,nan,nan,nan,nan,0,0.46068739891052246,0.9213747978210449,235,30,0.3,0.67,5,5,6,5.5
22,train,nan,nan,nan,nan,0,0.462943971157074,0.925887942314148,235,30,0.3,0.67,5,5,6,5.5
23,train,nan,nan,nan,nan,0,0.4588027000427246,0.9176054000854492,235,30,0.3,0.67,5,5,6,5.5
24,train,nan,nan,nan,nan,0,0.45294782519340515,0.9058956503868103,235,30,0.3,0.67,5,5,6,5.5
25,train,nan,nan,nan,nan,0,0.4533103406429291,0.9066206812858582,235,30,0.3,0.67,5,5,6,5.5
25,eval,38210.897265625,7.019504833221435,5437.6,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
26,train,nan,nan,nan,nan,0,0.4474887251853943,0.8949774503707886,235,30,0.3,0.67,5,5,6,5.5
27,train,nan,nan,nan,nan,0,0.4525808095932007,0.9051616191864014,235,30,0.3,0.67,5,5,6,5.5
28,train,nan,nan,nan,nan,0,0.4580231308937073,0.9160462617874146,235,30,0.3,0.67,5,5,6,5.5
29,train,nan,nan,nan,nan,0,0.4563252031803131,0.9126504063606262,235,30,0.3,0.67,5,5,6,5.5
30,train,nan,nan,nan,nan,0,0.45889604091644287,0.9177920818328857,235,30,0.3,0.67,5,5,6,5.5
30,eval,42472.7828125,7.3737469673156735,5760.0,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
31,train,nan,nan,nan,nan,0,0.456111878156662,0.912223756313324,235,30,0.3,0.67,5,5,6,5.5
32,train,nan,nan,nan,nan,0,0.45453765988349915,0.9090753197669983,235,30,0.3,0.67,5,5,6,5.5
33,train,nan,nan,nan,nan,0,0.4564225375652313,0.9128450751304626,235,30,0.3,0.67,5,5,6,5.5
34,train,nan,nan,nan,nan,0,0.4589659869670868,0.9179319739341736,235,30,0.3,0.67,5,5,6,5.5
35,train,nan,nan,nan,nan,0,0.45957016944885254,0.9191403388977051,235,30,0.3,0.67,5,5,6,5.5
35,eval,42331.5546875,7.349228191375732,5760.0,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
36,train,nan,nan,nan,nan,0,0.4583158493041992,0.9166316986083984,235,30,0.3,0.67,5,5,6,5.5
37,train,nan,nan,nan,nan,0,0.45243680477142334,0.9048736095428467,235,30,0.3,0.67,5,5,6,5.5
38,train,nan,nan,nan,nan,0,0.45547837018966675,0.9109567403793335,235,30,0.3,0.67,5,5,6,5.5
39,train,nan,nan,nan,nan,0,0.45937520265579224,0.9187504053115845,235,30,0.3,0.67,5,5,6,5.5
40,train,nan,nan,nan,nan,0,0.4446132779121399,0.8892265558242798,235,30,0.3,0.67,5,5,6,5.5
40,eval,42912.6546875,7.450113773345947,5760.0,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
41,train,nan,nan,nan,nan,0,0.4602518379688263,0.9205036759376526,235,30,0.3,0.67,5,5,6,5.5
42,train,nan,nan,nan,nan,0,0.45863643288612366,0.9172728657722473,235,30,0.3,0.67,5,5,6,5.5
43,train,nan,nan,nan,nan,0,0.4586821496486664,0.9173642992973328,235,30,0.3,0.67,5,5,6,5.5
44,train,nan,nan,nan,nan,0,0.4565293490886688,0.9130586981773376,235,30,0.3,0.67,5,5,6,5.5
45,train,nan,nan,nan,nan,0,0.45403987169265747,0.9080797433853149,235,30,0.3,0.67,5,5,6,5.5
45,eval,42478.99140625,7.374824905395508,5760.0,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
46,train,nan,nan,nan,nan,0,0.46229666471481323,0.9245933294296265,235,30,0.3,0.67,5,5,6,5.5
47,train,nan,nan,nan,nan,0,0.45987164974212646,0.9197432994842529,235,30,0.3,0.67,5,5,6,5.5
48,train,nan,nan,nan,nan,0,0.4611796736717224,0.9223593473434448,235,30,0.3,0.67,5,5,6,5.5
49,train,nan,nan,nan,nan,0,0.4642505645751953,0.9285011291503906,235,30,0.3,0.67,5,5,6,5.5
50,train,nan,nan,nan,nan,0,0.4559778869152069,0.9119557738304138,235,30,0.3,0.67,5,5,6,5.5
50,eval,42752.6390625,7.42233304977417,5760.0,nan,1,nan,nan,235,30,0.3,0.67,5,5,6,5.5,eval
